SecOrder,PAR,Area,kGE,Arrival_ns,Required_ns,Setup_ns,Slack_ns,Crit_ns,Fmax_GHz,CyclesPerBlock,Th_Gbps,Th_per_kGE_Gbps_per_kGE,ThPerArea,TimingRpt,AreaRpt,Model_BaseCycles,Model_Rounds,Model_XORperBlock,Model_ge_um2_per_GE
2,16,38062.800625,26.43250043402778,0.76,0.76,0.02,0.0,0.78,1.28205128205128,33,4.97280497280497,0.188132219470363,188.132219470363,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,17,40303.440562,27.988500390277782,0.75,0.75,0.03,0.0,0.78,1.28205128205128,33,4.97280497280497,0.177673148023763,177.673148023763,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,18,41061.240584,28.514750405555557,0.76,0.76,0.02,0.0,0.78,1.28205128205128,33,4.97280497280497,0.17439412592004,174.39412592004,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,19,41895.360615,29.094000427083333,0.75,0.75,0.03,0.0,0.78,1.28205128205128,33,4.97280497280497,0.17092200796752,170.92200796752,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,20,42606.00064,29.587500444444444,0.76,0.76,0.02,0.0,0.78,1.28205128205128,33,4.97280497280497,0.168071141465372,168.071141465372,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,21,43392.600676,30.133750469444447,0.78,0.78,0.0,0.0,0.78,1.28205128205128,33,4.97280497280497,0.165024429264037,165.024429264037,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,22,43562.160713,30.251500495138888,0.76,0.76,0.02,0.0,0.78,1.28205128205128,25,6.56410256410256,0.216984362979197,216.984362979197,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,23,43788.960666,30.4090004625,0.98,0.98,0.02,0.0,1.0,1,25,,0.168371203332182,168.371203332182,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,24,43753.680702,30.3845004875,0.98,0.98,0.02,0.0,1.0,1,25,,0.168506966310219,168.506966310219,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
2,25,44134.200637,30.648750442361113,0.98,0.98,0.02,0.0,1.0,1,25,,0.167054118882557,167.054118882557,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/timing.rpt,build/myascon_ascon_top_1.0.0_0/synthesis-design_compiler/report/area.rpt,3,8,True,1.44
